Product ID,SKU,Product Name,Price,Discount,No. of Sales,No. of Reviews,Seller Location,Product Link
256287929,256287929_BD-1204582503,"Polo Ralph Lauren Round Neck T-Shirt for Men - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man",297.0,15.0,60,0,Dhaka,//www.daraz.com.bd/products/polo-ralph-lauren-round-neck-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i256287929.html
121411962,121411962_BD-1041114439,"White Full Sleeve Round Neck T-Shirt For Men - Tshirt For Men - T Shirt For Man - T Shirt For Man - T Sirt",424.0,63.0,178,0,Dhaka,//www.daraz.com.bd/products/-i121411962.html
298703209,298703209_BD-2034110642,"Bangladesh Flag with Map Export Quality T-shirt",300.0,0.0,104,0,Dhaka,//www.daraz.com.bd/products/bangladesh-flag-with-map-export-quality-t-shirt-i298703209.html
343699468,343699468_BD-1675862948,"Solid Navy Blue Half Sleeve Menz Fashionable Tshirt",84.0,60.0,13,0,Dhaka,//www.daraz.com.bd/products/-i343699468.html
343874175,343874175_BD-1771990130,"Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt | Half Sleeve genji for man",96.0,52.0,46,0,Dhaka,//www.daraz.com.bd/products/-i343874175.html
336069768,336069768_BD-1635860530,"New Exclusive Comfortable Jersey Half Sleeve Tshirt For Menz Fashion - T Shirt For Man - T Shirt Preferble - Low Hassle and Maintanance",85.0,79.0,22,0,Dhaka,//www.daraz.com.bd/products/-i336069768.html
339056852,339056852_BD-1660626190,"Indispensable -Quality And Durablity -Bula jao Casual T-Shirt For Men - T Shirt For Man- Innovative Qualityful - Easy To care and Longive",79.0,20.0,8,0,Dhaka,//www.daraz.com.bd/products/-i339056852.html
326538198,326538198_BD-1575586012,"MAROON COLOR SOLID LONG SLEEVE MENS T-SHIRT",130.0,57.0,39,0,Dhaka,//www.daraz.com.bd/products/-i326538198.html
302767825,302767825_BD-1347523663,"Black Printed Summer Combo Half Sleeve Round Neck T-Shirt & Pant for Men - Comfortable and Stylish Wear",237.0,44.0,261,0,Dhaka,//www.daraz.com.bd/products/-i302767825.html
213104728,213104728_BD-1162498340,"Japanese Cat Art White Poly Cotton T-Shirt",159.0,55.0,17,0,Dhaka,//www.daraz.com.bd/products/japanese-cat-art-white-poly-cotton-t-shirt-i213104728.html
230023654,230023654_BD-1173418460,"fashion  ladies  short sleeve  t-shirt",130.0,48.0,415,0,Rangpur,//www.daraz.com.bd/products/-i230023654.html
241838644,241838644_BD-1185340105,"Combo T-shirt and 2 Quarter Pants for Man",347.0,23.0,11100,0,Dhaka,//www.daraz.com.bd/products/2-i241838644.html
184812323,184812323_BD-1146461474,"Premium T-shirt Fabric soft and comfortable ( Just Do it ) - T-Shirt",225.0,73.0,822,0,Dhaka,//www.daraz.com.bd/products/-i184812323.html
339068148,339068148_BD-1660703912,"Ensemble Yourself - Highly Durable - Premium T-shirt Fabric soft and comfortable - Sustainable Choice - Understated Sophistication",96.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i339068148.html
229325541,229325541_BD-1172976666,"Ladies Short Sleeve Cotton & Polyestert-Shirt - T Shirt For Women",145.0,42.0,33,0,Dhaka,//www.daraz.com.bd/products/ladies-short-sleeve-cotton-polyestert-shirt-t-shirt-for-women-i229325541.html
320895735,320895735_BD-1485934325,"Black Cotton short Sleeve t shirts for men- half sleeve round neck t shirt for men",143.0,52.0,15,0,Dhaka,//www.daraz.com.bd/products/-i320895735.html
299427873,299427873_BD-1329911544,"Black Cotton Combo T-Shirt & trouser Pant For Man-Black T-shirt and Pant for men - T Shirt",437.0,27.0,179,0,Dhaka,//www.daraz.com.bd/products/black-cotton-combo-t-shirt-trouser-pant-for-man-black-t-shirt-and-pant-for-men-t-shirt-i299427873.html
294015711,294015711_BD-1303322071,"Amar Sonar Bangla -Tshirt For Men",99.0,50.0,49,0,Dhaka,//www.daraz.com.bd/products/-i294015711.html
406508189,406508189_BD-2016126808,"Mosjid design Best Quality Casual à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° new tshirt | Half Sleeve genji for man",96.0,52.0,16,0,Dhaka,//www.daraz.com.bd/products/-i406508189.html
342892543,342892543_BD-1672880908,"pera nai Premium Quality - stylish new T Shirt - Casual T Shirt For Men // T Shirt",92.0,46.0,12,0,Dhaka,//www.daraz.com.bd/products/-i342892543.html
324397257,324397257_BD-1552614761,"Best Quality Casual T-shirt's for men",89.0,56.0,15,0,Dhaka,//www.daraz.com.bd/products/-i324397257.html
410199650,410199650_BD-2028224519,"2024 Summer New Fashionable T-Shirt For Men [ High Quality Classical Tshirt ]",96.0,52.0,5,0,Dhaka,//www.daraz.com.bd/products/2024-i410199650.html
362249765,362249765_BD-1787355355,"new best Online: Buy T-Shirts For Men In Bangladesh",96.0,52.0,375,0,Dhaka,//www.daraz.com.bd/products/-i362249765.html
224959525,224959525_BD-1170429107,"premium printed jersy t-shirt for man - Tshirt For Men",92.0,51.0,190,0,Dhaka,//www.daraz.com.bd/products/premium-printed-jersy-t-shirt-for-man-tshirt-for-men-i224959525.html
177554485,177554485_BD-1117546091,"New Stylist Printed  Cotton Half  Sleeve T Shirt For Men - T Shirt",167.0,33.0,1500,0,Dhaka,//www.daraz.com.bd/products/new-stylist-printed-cotton-half-sleeve-t-shirt-for-men-t-shirt-i177554485.html
302767335,302767335_BD-1347500138,"Printed Summer Cotton Half Sleeve T-Shirt and Pant Set for Men - Round Neck and Half Sleeve - Perfect for All Seasons - Stylish Outfit Combo",238.0,43.0,488,0,Dhaka,//www.daraz.com.bd/products/-i302767335.html
154494317,154494317_BD-1303864212,"White & Black Color Cotton Long Sleeve Casual T-Shirt for Men - Stylish Comfort at Its Best",129.0,57.0,1200,0,Dhaka,//www.daraz.com.bd/products/-i154494317.html
324323223,324323223_BD-1552390460,"Two Pieces Combo Set | BatMan Printed T-Shirt & Short Pant - Summer Casual Wear Half Hata T-Shirt & Half Pant for Men | OTAM",277.0,45.0,0,0,Dhaka,//www.daraz.com.bd/products/-i324323223.html
409236913,409236913_BD-2023599882,"New Jersey T-Shirt For Men",89.0,55.0,11,0,Dhaka,//www.daraz.com.bd/products/-i409236913.html
200211367,200211367_BD-1147480209,"Suzuki Full Sleeve Jersey T-Shirt For Men - T Shirt For Man - T Shirt For Man - T Shirt Remarkable - Disclose Styles & Luxe",280.0,20.0,579,0,Dhaka,//www.daraz.com.bd/products/suzuki-full-sleeve-jersey-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-remarkable-disclose-styles-luxe-i200211367.html
229175330,229175330_BD-1172863171,"Premium Quality T-Shirt For Man - T Shirt",96.0,52.0,5,0,Dhaka,//www.daraz.com.bd/products/-i229175330.html
337952291,337952291_BD-1650015260,"Superlative Versatile -Choice and Remark -High Quality T-shirt & 2 Quarter Pants For Man - T Shirt - T Shirt For Man",287.0,18.0,27,0,Dhaka,//www.daraz.com.bd/products/2-i337952291.html
225091916,225091916_BD-1170487080,"New Design Buddhi Amar Nijertai T-Shirt For Men's - T Shirt For Man - T Shirt - T Shirt For Man - T Sirt",126.0,52.0,192,0,Dhaka,//www.daraz.com.bd/products/new-design-buddhi-amar-nijertai-t-shirt-for-mens-t-shirt-for-man-t-shirt-t-shirt-for-man-t-sirt-i225091916.html
127380457,127380457_BD-1047370156,"Comfortable tshirt for Men - T Shirt For Man",110.0,44.0,731,0,Dhaka,//www.daraz.com.bd/products/comfortable-tshirt-for-men-t-shirt-for-man-i127380457.html
338806546,338806546_BD-1856475219,"Alan walker graphic t shirt premium cotton round neck tshirt by modif",370.0,26.0,17,0,Chattogram,//www.daraz.com.bd/products/-i338806546.html
302988681,302988681_BD-1349106345,"Athleisure - Avant Grade - Easily Usable - Exclusive Sleeveless T-Shirt for Men - Easy To maintain - Understated Sophistication",99.0,66.0,1200,0,Dhaka,//www.daraz.com.bd/products/-i302988681.html
227176952,227176952_BD-1646509167,"European Measure White Cotton T-Shirt for Men - Classic Comfort with International Flair - Elevate Wardrobe with European Elegance",290.0,0.0,2300,0,Dhaka,//www.daraz.com.bd/products/european-measure-white-cotton-t-shirt-for-men-classic-comfort-with-international-flair-elevate-wardrobe-with-european-elegance-i227176952.html
342823597,342823597_BD-1672773429,"Comfortable casual T-shirt for men",115.0,54.0,73,0,Dhaka,//www.daraz.com.bd/products/-i342823597.html
323914079,323914079_BD-1546479499,"Best Quality Casual T-shirt's for men",79.0,61.0,0,0,Dhaka,//www.daraz.com.bd/products/-i323914079.html
213114150,213114150_BD-1174061010,"Athleisure - Avant Grade - Highly Durable - One piece Zoro White Poly Cotton Anime T-Shirt - T Shirt - Sustainable Choice",199.0,43.0,124,0,Dhaka,//www.daraz.com.bd/products/athleisure-avant-grade-highly-durable-one-piece-zoro-white-poly-cotton-anime-t-shirt-t-shirt-sustainable-choice-i213114150.html
274747437,274747437_BD-1251171563,"Solid T-shirt",67.0,67.0,284,0,Dhaka,//www.daraz.com.bd/products/-i274747437.html
321182879,321182879_BD-1490736345,"New Casual T Shirt For Men/T Shirt For Men/ Mens T Shirt/ Genji",96.0,49.0,0,0,Dhaka,//www.daraz.com.bd/products/-i321182879.html
316089667,316089667_BD-1429747176,"Naruto T-shirt by Banga Kun Shop Naruto Shippuden Sasuke Uchiha T-shirt - Show Your Love for Naruto with This Oversized Tee",580.0,11.0,199,0,Dhaka,//www.daraz.com.bd/products/naruto-t-shirt-by-banga-kun-shop-naruto-shippuden-sasuke-uchiha-t-shirt-show-your-love-for-naruto-with-this-oversized-tee-i316089667.html
276641070,276641070_BD-1399890897,"SMUG Exclusive T-Shirt Fabric Soft And Comfortable - Tshirt For Men",245.0,59.0,1900,0,Dhaka,//www.daraz.com.bd/products/smug-i276641070.html
321820596,321820596_BD-1680147611,"Athleisure - Avant-Garde - Highly Durable - Premium Quality T-Shirt for Men - Sustainable Choice - Well-Inspired & Crafted",254.0,64.0,420,0,Rajshahi,//www.daraz.com.bd/products/-i321820596.html
342893250,342893250_BD-1672882345,"Naver Cathi New degin Tshirt 2024",115.0,42.0,12,0,Dhaka,//www.daraz.com.bd/products/2024-i342893250.html
230479888,230479888_BD-1173882910,"Cotton Half Sleeve Smart T-Shirt For Smart Boy-Dynamic Style - T Shirt For Man",149.0,63.0,829,0,Dhaka,//www.daraz.com.bd/products/cotton-half-sleeve-smart-t-shirt-for-smart-boy-dynamic-style-t-shirt-for-man-i230479888.html
349154262,349154262_BD-1715271495,"premium quality t-shirt for men black colour",129.0,57.0,5,0,Dhaka,//www.daraz.com.bd/products/-i349154262.html
149542522,149542522_BD-1075874880,"Men's Full Sleeve T-Shirt (BROWN) - Round Neck Ideal for All Season",290.0,45.0,341,0,Dhaka,//www.daraz.com.bd/products/mens-full-sleeve-t-shirt-brown-round-neck-ideal-for-all-season-i149542522.html
267430565,267430565_BD-1239323921,"Spread positivity with the Always Smile T-Shirt for Men â€“ A round neck casual wear for upbeat style and comfort",95.0,52.0,493,0,Dhaka,//www.daraz.com.bd/products/spread-positivity-with-the-always-smile-t-shirt-for-men-a-round-neck-casual-wear-for-upbeat-style-and-comfort-i267430565.html
373046314,373046314_BD-1865243451,"Exclusive Summer Combo T-Shirt & 3 Queter Pant For Men",350.0,69.0,0,0,Dhaka,//www.daraz.com.bd/products/3-i373046314.html
319796223,319796223_BD-1698137964,"Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys",270.0,46.0,5,0,Dhaka,//www.daraz.com.bd/products/-i319796223.html
318790390,318790390_BD-1559761344,"Cotton T Shirt - Soft and Comfortable Regular Fit T-Shirt for Men | OTAM",177.0,65.0,19,0,Dhaka,//www.daraz.com.bd/products/-i318790390.html
320102716,320102716_BD-1477733719,"Half Sleeve Chinese Microfibre printed Tshirts for Men",109.0,56.0,573,0,Dhaka,//www.daraz.com.bd/products/-i320102716.html
271252181,271252181_BD-1242984891,"Islam Printed Casual T-Shirt - Half Sleeve and Round Neck - Showcase Your Faith with Comfortable and Stylish Fashion",99.0,50.0,93,0,Dhaka,//www.daraz.com.bd/products/islam-printed-casual-t-shirt-half-sleeve-and-round-neck-showcase-your-faith-with-comfortable-and-stylish-fashion-i271252181.html
318125941,318125941_BD-1449284270,"New Styile Combo T-Shirt -Pant For Man's",190.0,71.0,8,0,Dhaka,//www.daraz.com.bd/products/-i318125941.html
409443321,409443321_BD-2024166561,"Ash nNew tee Desing Soft & Comfortable T-shirt For Men/tshirt/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/t-shirt/à¦›à§‡à¦²à§‡à¦¦à§‡à¦° à¦—à§‡à¦žà§à¦œà¦¿/à¦—à§‡à¦žà§à¦œà¦¿/genji/tshirt for men",96.0,52.0,0,0,Dhaka,//www.daraz.com.bd/products/-i409443321.html
342303281,342303281_BD-1672151919,"Good Quality Short Sleeve T Shirt For Women Jersey Fabric",199.0,64.0,1000,0,Dhaka,//www.daraz.com.bd/products/-i342303281.html
149538424,149538424_BD-1075874682,"Men's Full Sleeve T-Shirt - T-Shirt for Men - Experience Comfort with Stylish and Trendy Full Sleeve Fashion",295.0,44.0,266,0,Dhaka,//www.daraz.com.bd/products/mens-full-sleeve-t-shirt-t-shirt-for-men-experience-comfort-with-stylish-and-trendy-full-sleeve-fashion-i149538424.html
355603031,355603031_BD-1748672223,"Mercedes AMG logo T-shirt - Onbajar",250.0,44.0,8,0,Dhaka,//www.daraz.com.bd/products/-i355603031.html
343876267,343876267_BD-1677226761,"Fashionable T-shirt for men",83.0,67.0,25,0,Dhaka,//www.daraz.com.bd/products/-i343876267.html
275238348,275238348_BD-1252829126,"Best quality cotton shironamhin T-shirt for men",99.0,51.0,18,0,Dhaka,//www.daraz.com.bd/products/-i275238348.html
294616971,294616971_BD-1303906762,"Smart Look Summer Combo T-Shirt & Full Pant - T Shirt",455.0,52.0,497,0,Dhaka,//www.daraz.com.bd/products/smart-look-summer-combo-t-shirt-full-pant-t-shirt-i294616971.html
201508204,201508204_BD-1148675266,"Trendy Jersey Casual Half Sleeve Round Neck Printed T-Shirt for Men - Low Hassle and Maintenance",93.0,53.0,1600,0,Dhaka,//www.daraz.com.bd/products/trendy-jersey-casual-half-sleeve-round-neck-printed-t-shirt-for-men-low-hassle-and-maintenance-i201508204.html
346107682,346107682_BD-1693556390,"White printed Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man",268.0,64.0,30,0,Dhaka,//www.daraz.com.bd/products/-i346107682.html
325658638,325658638_BD-1564661474,"BLUE COLOR LONG SLEEVE CASUAL FASHANABLE MENS T- SHART.",158.0,47.0,37,0,Dhaka,//www.daraz.com.bd/products/-i325658638.html
323654803,323654803_BD-1542201218,"Half Sleeve Chinese Microfibre printed Tshirts for Women",99.0,55.0,1100,0,Dhaka,//www.daraz.com.bd/products/-i323654803.html
229216161,229216161_BD-1172829394,"Premium Quality Printed T-Shirt for Man - Avant-garde - Preferble - Low Hassle and Maintenance - Versatile Choice and Remark",79.0,60.0,1800,0,Dhaka,//www.daraz.com.bd/products/premium-quality-printed-t-shirt-for-man-avant-garde-preferble-low-hassle-and-maintenance-versatile-choice-and-remark-i229216161.html
126356659,126356659_BD-1046447611,"Black & Ass Cotton Full Sleeve Casual T-Shirt For Men - Genji - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man",167.0,75.0,78,0,Dhaka,//www.daraz.com.bd/products/black-ass-cotton-full-sleeve-casual-t-shirt-for-men-genji-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i126356659.html
270621118,270621118_BD-1242309636,"Premium Multicolor T-Shirt for Men Soft & Comfortable - Stylish and Comfortable - Easy to Use And Maintain - Versatile and Fashionable T-shirt",270.0,66.0,878,0,Dhaka,//www.daraz.com.bd/products/premium-multicolor-t-shirt-for-men-soft-comfortable-stylish-and-comfortable-easy-to-use-and-maintain-versatile-and-fashionable-t-shirt-i270621118.html
351052437,351052437_BD-1721877296,"Halfsleeve Chines microfibre jercy thin printed BTS tshirt for women and girls bts",99.0,65.0,356,0,Dhaka,//www.daraz.com.bd/products/bts-i351052437.html
154488705,154488705_BD-1083624791,"Stay Stylish in Black & Grey Color Cotton Long Sleeve Casual T-Shirt For Men .",164.0,50.0,4200,0,Dhaka,//www.daraz.com.bd/products/-i154488705.html
320108210,320108210_BD-1477750276,"Half Sleeve Chinese Microfibre printed Tshirts for Women",99.0,51.0,125,0,Dhaka,//www.daraz.com.bd/products/-i320108210.html
226728453,226728453_BD-1962940181,"Black  Short Sleeve T-shirt For Man",77.0,49.0,1100,0,Dhaka,//www.daraz.com.bd/products/-i226728453.html
314064645,314064645_BD-1409851558,"Summer New Fashionable T-Shirt For Men",210.0,61.0,327,0,Dhaka,//www.daraz.com.bd/products/-i314064645.html
302767780,302767780_BD-1347525203,"Summer Cotton Combo - Stylish Black Half-Sleeve Round Neck T-Shirt & Short Pant Set for Men",234.0,44.0,327,0,Dhaka,//www.daraz.com.bd/products/-i302767780.html
301099450,301099450_BD-1337870555,"White Cotton Combo T-Shirt &Pant For Man-T-shirt and 2 quarter pant set for men",234.0,41.0,60,0,Dhaka,//www.daraz.com.bd/products/white-cotton-combo-t-shirt-pant-for-man-t-shirt-and-2-quarter-pant-set-for-men-i301099450.html
303202228,303202228_BD-1350772374,"Custom Experience and Exclusive Sleeveless T-Shirt For Men - Round Neck and Perfect Casual Wear - Suitable for All Season",99.0,65.0,298,0,Dhaka,//www.daraz.com.bd/products/custom-experience-and-exclusive-sleeveless-t-shirt-for-men-round-neck-and-perfect-casual-wear-suitable-for-all-season-i303202228.html
244446784,244446784_BD-1187792963,"Pink Cotton Half Sleeve Premium T-Shirt For Women",187.0,66.0,185,0,Dhaka,//www.daraz.com.bd/products/-i244446784.html
246890935,246890935_BD-1192087426,"Sort T-Shirt For Unisex Bts - T Shirt",119.0,41.0,124,0,Dhaka,//www.daraz.com.bd/products/sort-t-shirt-for-unisex-bts-t-shirt-i246890935.html
297950306,297950306_BD-1379817417,"Texpark's Islamic T-Shirt For Men - Alhamdulillah - A Symbol of Belief and Style Suitable for All Seasons",249.0,38.0,1200,0,Dhaka,//www.daraz.com.bd/products/texparks-islamic-t-shirt-for-men-alhamdulillah-a-symbol-of-belief-and-style-suitable-for-all-seasons-i297950306.html
267362626,267362626_BD-1239245546,"Blue Color Cotton Long Sleeve Exclusive Men's T- Shirt .",168.0,44.0,221,0,Dhaka,//www.daraz.com.bd/products/-i267362626.html
412547707,412547707_BD-2040364918,"Gen-Z Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt",96.0,45.0,140,0,Dhaka,//www.daraz.com.bd/products/-i412547707.html
367085230,367085230_BD-1830030969,"tylish Unisex White And Ash Color Tshirts - Tshirt For Men",99.0,50.0,10,0,Dhaka,//www.daraz.com.bd/products/-i367085230.html
342840580,342840580_BD-1672811090,"Bmw New Soft & Comfortable T-shirt For Men",99.0,53.0,16,0,Dhaka,//www.daraz.com.bd/products/bmw-i342840580.html
271837954,271837954_BD-1844955808,"Whimsical Versatile -Quality And Durablity -HipHop Tshirt and ASian Scarf Combo- Innovative Qualityful - Easy To care and Longive",368.0,63.0,82,0,Dhaka,//www.daraz.com.bd/products/whimsical-versatile-quality-and-durablity-hiphop-tshirt-and-asian-scarf-combo-innovative-qualityful-easy-to-care-and-longive-i271837954.html
373818908,373818908_BD-1869259181,"Manfare's Premium T Shirt For Menà¥¤ MF-591",427.0,22.0,18,0,Dhaka,//www.daraz.com.bd/products/manfare-mf-591-i373818908.html
409380104,409380104_BD-2023984511,"Exclusive Jersy half Sleeve T Shirt For Men - T Shirt",89.0,55.0,5,0,Dhaka,//www.daraz.com.bd/products/-i409380104.html
316788348,316788348_BD-1434728094,"One Piece T-shirt Anime Tshirt Banga Kun Shop One Piece LUFFY SUN GOD NIKA Oversized Drop Shoulder - Celebrate One Piece with This Unique Tee",450.0,0.0,330,0,Dhaka,//www.daraz.com.bd/products/one-piece-t-shirt-anime-tshirt-banga-kun-shop-one-piece-luffy-sun-god-nika-oversized-drop-shoulder-celebrate-one-piece-with-this-unique-tee-i316788348.html
231673329,231673329_BD-1174800061,"Stay Comfortable and Stylish: Navy Blue Printed Summer Combo T-Shirt - Durable and Easy to Maintain - Shirt & Pant for Men",300.0,45.0,605,0,Dhaka,//www.daraz.com.bd/products/stay-comfortable-and-stylish-navy-blue-printed-summer-combo-t-shirt-durable-and-easy-to-maintain-shirt-pant-for-men-i231673329.html
